epoch,lr,loss,acc1,acc5,val_loss,val_acc1,val_acc5
0.0,0.1,2.459515330734253,24.219999204025267,77.03599744201661,1.6848848552703857,35.349998698425296,88.25999753417969
1.0,0.1,1.6040472044372558,39.8739986517334,89.78999735839844,1.4474636801719665,48.809998355102536,91.1899973022461
2.0,0.1,1.2865811809539796,53.36799797668457,94.19399738525391,1.0487880970954895,62.7399970703125,96.58999782714844
3.0,0.1,1.0459197644805909,62.89599730102539,96.19199749267578,1.0661431594848634,62.24999727783203,96.21999752197266
4.0,0.1,0.9016614591026306,68.14599727539063,97.42799788574219,1.2461010626792908,56.909997509765624,93.82999752197266
5.0,0.1,0.8216603959178924,71.3659972692871,97.89399811767578,1.0240116291046142,64.09999738159179,97.0199978881836
6.0,0.1,0.7665117167377472,73.21599731323242,98.081998125,0.7222484227180481,75.45999742431641,98.63999848632812
7.0,0.1,0.7190509719276428,75.20999748779298,98.36199833740234,0.7893434805870057,73.52999705810547,98.12999813232422
8.0,0.1,0.6793151275539399,76.6439973815918,98.50599846923828,0.8506289577007293,72.2299974609375,98.36999830322266
9.0,0.1,0.6587097409057617,77.30999740234375,98.62999857666016,0.6544871052265168,77.34999750976563,98.7599986328125
10.0,0.1,0.6413969488191604,77.91799739868163,98.78199869140624,0.7814901636600494,73.41999719238281,98.07999821777344
11.0,0.1,0.6273356335258484,78.57799731079102,98.78599874023438,1.0438921774864196,67.89999723510742,97.59999771728516
12.0,0.1,0.6150378910923004,78.77999748046875,98.80799872070313,0.8771502896308899,71.16999744873047,97.67999790039063
13.0,0.1,0.6059700008058548,79.29399740356445,98.791998671875,0.7728169448852539,74.67999752807617,97.94999812011719
14.0,0.1,0.6007878826665878,79.40999747558594,98.85599873779297,0.5661757517576218,80.73999740600586,98.87999866943359
15.0,0.1,0.5997679070615768,79.39199748046875,98.8519987890625,0.6203772712945939,79.48999733886718,98.69999852294922
16.0,0.1,0.5870317758798599,79.86799735839844,98.85399872802735,1.0993631865501403,66.20999707641602,97.41999777832031
17.0,0.1,0.580812807712555,80.11599740722656,98.93399881347656,0.7407707477569581,75.6899975769043,97.94999812011719
18.0,0.1,0.5780810460042953,80.25799748046875,98.94599878662109,0.8222703690052032,72.63999728393554,98.23999830322266
19.0,0.1,0.5761083872699737,80.48999748046874,98.89599876220703,0.6357609819412231,78.2299976196289,98.84999866943359
20.0,0.1,0.5708285101318359,80.45799745361329,98.96799885009766,0.7177791221141815,75.92999735717774,98.7599986694336
21.0,0.1,0.5662394301605225,80.6459974243164,98.93799885253907,0.7413990662097931,74.55999735717774,98.66999868164062
22.0,0.1,0.5621464336442947,80.63399751586914,98.98799888916015,0.7106496926307678,76.7599973449707,98.49999838867187
23.0,0.1,0.5591634196996689,80.79199744995117,98.9459988671875,0.7644084937095642,74.76999733886719,98.68999862060546
24.0,0.1,0.558135849146843,80.9519975024414,98.95399882080078,0.6541309325218201,77.70999743652344,98.99999888916015
25.0,0.1,0.5615063476467133,80.7819975732422,98.98999886230469,0.75372131357193,74.18999729003906,98.32999825439452
26.0,0.1,0.5487825071239472,81.13399737060547,99.08399899169922,0.8987155107498169,71.23999721069336,97.36999782714844
27.0,0.1,0.5526436223459243,81.13999743530273,98.97599889648437,0.6338805186033248,78.91999763793946,98.48999841308594
28.0,0.1,0.5491445709609986,81.08799747924805,99.04599895996094,0.640487103843689,77.98999748535157,98.68999854736329
29.0,0.1,0.5514551878213882,81.15199750732423,99.03999892333984,0.8411723392486572,72.84999719238282,98.76999864501953
30.0,0.1,0.5477921160888672,81.17399748535156,99.02399892089844,0.7141336328029633,75.59999714965821,98.56999862060547
31.0,0.1,0.5425011234998703,81.24999747436523,99.05399895507813,0.909509594154358,72.50999692993165,97.66999782714844
32.0,0.1,0.544575687494278,81.21199743408204,99.0679989428711,0.5962405254364014,79.9399974243164,98.79999879150391
33.0,0.1,0.538619070558548,81.77599744018555,99.06599895507813,0.7578513748645782,76.19999725952148,97.56999774169923
34.0,0.1,0.5400264804697037,81.38999745239258,99.07599896728516,0.6663631012201309,77.13999755249023,98.76999860839844
35.0,0.1,0.5380325225257874,81.445997421875,99.05799894042968,0.6731091218471527,76.76999720458984,98.5399985107422
36.0,0.1,0.540238575925827,81.3479975012207,98.99399892578126,1.0808977494239806,66.58999723510742,95.46999729003906
37.0,0.1,0.5296996658229828,81.67599737182617,99.09599899902344,0.782915529680252,73.65999739379883,98.20999836425781
38.0,0.1,0.5355270289421081,81.73399748291015,99.07799894775391,0.9313060270786285,70.36999713745116,98.96999881591798
39.0,0.1,0.529713180232048,81.8599973828125,99.10199899902344,0.822762411403656,73.17999753417969,98.43999854736329
40.0,0.1,0.531280081911087,81.69199747436524,99.12799900878906,0.6264688355922698,79.84999750976563,98.97999891357422
41.0,0.1,0.5329608729934693,81.81199739624023,99.05399894775391,0.7776111573696136,73.53999738769531,98.90999879150391
42.0,0.1,0.5276685374212265,81.88599750366211,99.08399896972657,0.7319653853416442,76.52999741210938,97.93999803466797
43.0,0.1,0.5350991035032272,81.47199742919922,99.08599893066406,0.6597905003070831,78.91999735717773,98.9199987915039
44.0,0.1,0.5307564285755157,81.793997421875,99.0799989868164,0.7005001809120178,76.58999723510742,98.58999849853515
45.0,0.1,0.5303728933382035,81.8219975366211,99.03799892089843,0.5678045479774475,81.16999698486327,98.93999877929687
46.0,0.1,0.5324938998126983,81.75999750122071,99.02399892578126,0.8314450183868408,74.21999740600586,98.75999859619141
47.0,0.1,0.5296450276470185,81.8219974609375,99.03999895263672,0.6541642293930053,77.56999733886718,98.79999868164063
48.0,0.1,0.5351718306875229,81.70999738037109,99.05799892333984,0.7131064655303955,75.98999716186523,98.38999825439453
49.0,0.1,0.5305283596181869,81.74199758666992,99.11999901611328,0.6128559022903443,79.3099975036621,98.49999851074219
50.0,0.1,0.5285036508321762,81.97199748779298,99.06399896728516,0.5864217513084412,80.38999745483399,99.03999897460938
51.0,0.1,0.5321545887708664,81.85199747314454,99.07599900390625,0.8163813459873199,73.04999736328125,98.7299986694336
52.0,0.1,0.5349314689397812,81.59799745605469,99.06999893554688,0.627903539466858,78.47999743041993,98.76999871826172
53.0,0.1,0.5274079991292954,81.81999742431641,99.06799892822265,0.5810026350021362,80.56999733886718,98.70999873046875
54.0,0.1,0.5321824751091003,81.74799745727539,99.06599892578124,0.6273094570875167,79.17999758300782,98.96999892578125
55.0,0.1,0.5334059260463715,81.64199762084961,99.05999891357422,0.6737345500946045,77.51999754638672,98.4399984375
56.0,0.1,0.5356999696016311,81.52799748901367,99.0459989086914,0.6204575528621673,78.78999741821289,99.02999888916015
57.0,0.1,0.5302095265293121,81.79199753295899,99.06199895019532,0.6257446141958237,79.53999745483398,98.95999880371093
58.0,0.1,0.5325428200578689,81.73599743041993,99.04399889892578,0.7513052453756333,74.83999731445313,97.77999816894531
59.0,0.1,0.5318503944015502,81.79999744018555,99.07599892333984,0.8374668635368347,72.44999724731446,98.49999835205078
60.0,0.1,0.534709855260849,81.54599748291015,99.09399899658203,0.6849505638122558,77.23999749755859,98.86999884033203
61.0,0.1,0.533167032775879,81.83199753295898,99.05399896972656,0.5904519303321838,79.55999771728516,98.99999888916015
62.0,0.1,0.5307682824230194,81.65999746582031,99.13999904541015,0.5461565941095352,81.58999739990234,98.87999874267578
63.0,0.1,0.5295092338848114,81.8279974255371,99.15599902099609,0.7655162253379821,74.38999737548828,98.51999855957031
64.0,0.1,0.5274795694875717,82.0239974194336,99.07999896728515,0.6685280973434449,77.08999711303711,98.6399985961914
65.0,0.1,0.527811254863739,81.88999757080079,99.04199896240235,0.6123769748926162,78.81999743041992,98.93999874267578
66.0,0.1,0.5254247288894653,81.9799975415039,99.0719989404297,0.7094724229335785,76.93999737548828,98.37999832763671
67.0,0.1,0.5319120218467712,81.55199748168945,99.11999900878907,0.7705488716125488,74.49999741210938,98.09999822998047
68.0,0.1,0.528017454662323,81.83199753051758,99.06599891357422,0.6191053709745407,78.83999740600586,98.98999884033204
69.0,0.1,0.5314418036127091,81.7539974987793,99.07999895996093,0.6299503652095795,78.19999767456055,98.98999884033204
70.0,0.1,0.5305528274536133,81.93799748046875,99.06399893066406,0.6803932250022888,77.94999736328126,98.19999810791016
71.0,0.1,0.527332081246376,81.85599745361328,99.0399989477539,0.7618956431388855,74.26999736938477,98.7599986694336
72.0,0.1,0.5391211906337738,81.39999740112304,99.12399899169922,0.6571087959766388,78.58999752197266,98.10999831542969
73.0,0.1,0.5259792870569229,82.02399733642578,99.0699989428711,1.0895158578872681,68.78999736328124,96.99999759521485
74.0,0.1,0.5265647517108917,81.89199758056641,99.05199896972657,0.7006510589599609,75.90999749755859,98.71999858398438
75.0,0.1,0.5268332966327667,82.01599740722656,99.14799899658203,0.7761910675525665,74.33999736328126,97.49999780273437
76.0,0.1,0.5271516144800186,81.89399737182617,99.14999904296874,0.9576249160766601,70.46999724731445,98.20999818115234
77.0,0.1,0.5282868850898743,82.06399749145508,99.05399894287109,0.6689118390083313,77.74999746704101,98.68999876708985
78.0,0.1,0.5279367843675613,81.98399738891601,99.14599901611328,0.6680128794670105,77.12999720458984,98.52999842529297
79.0,0.1,0.5233727053833008,82.10399742553712,99.05599895019532,0.810371799993515,72.98999736938477,98.56999836425781
80.0,0.1,0.5258191475582122,81.89599741577149,99.11199896972656,0.5672881354808808,81.22999735107422,98.6999985961914
81.0,0.1,0.5287351319551468,82.01999740600586,99.08399894775391,0.7268243914604187,76.1999973815918,98.09999848632812
82.0,0.1,0.5303360930490494,81.73599740112304,99.05199892333984,0.6126193807840348,78.97999727172852,98.85999871826172
83.0,0.1,0.5257791319942474,82.23199747070312,99.06199895019532,0.570137065243721,80.48999737548829,99.18999908447266
84.0,0.1,0.5322449308776855,81.6799974621582,99.14399905517578,1.0146489940166474,68.85999733276367,98.62999862060546
85.0,0.1,0.5296487363386154,81.87999742919922,99.03199887695312,0.5989974003553391,80.65999749145507,98.95999880371093
86.0,0.1,0.5195222672891617,82.15599751953125,99.15399901367188,0.6419296101093293,78.40999738769531,98.48999859619141
87.0,0.1,0.531246110830307,81.90399735107422,99.03599891845703,1.1097478916168213,68.53999735717774,95.3499973022461
88.0,0.1,0.5287369717168808,81.84599732299804,99.14599901611328,1.142453249168396,67.6699970336914,95.74999733886719
89.0,0.1,0.5278622955656052,81.78399730346679,99.08599895996093,0.7526295563220978,76.26999735107422,98.18999819335937
90.0,0.1,0.5218832925844192,82.07399736450195,99.09199892822265,0.6244887623310089,78.89999741821289,98.86999869384766
91.0,0.1,0.528917320227623,81.9159974182129,99.10999899414062,0.636922336935997,78.53999733886718,98.96999892578125
92.0,0.1,0.5264294287204743,82.09799738769532,99.06999893798829,0.6286664442062377,78.86999740600587,98.72999859619141
93.0,0.1,0.5301806779098511,81.82799748168945,99.11999899169922,0.8481789581298829,73.76999744262696,97.96999820556641
94.0,0.1,0.5309168445253373,81.8779975378418,99.09599897216796,0.6535738245248794,78.03999752807617,98.95999884033203
95.0,0.1,0.5278460086584091,82.23799737426758,99.12199903808593,0.6300286195039749,79.4199974975586,98.6099985961914
96.0,0.1,0.5288590198945999,81.83999755126953,99.01799896972656,0.9743378849506378,70.90999714965821,97.49999797363282
97.0,0.1,0.5305449135899544,81.82799750976562,99.05599893798828,0.7571781977653503,75.8599973815918,97.81999792480468
98.0,0.1,0.5252290415620804,81.95599731689452,99.10999903076171,0.6649440777778626,77.52999727783204,97.9199980834961
99.0,0.1,0.5310046979665756,81.75599743041992,99.10599897460938,0.674736777305603,77.56999738769531,98.71999854736328
100.0,0.1,0.5234748007011414,82.2379974597168,99.03399888671875,0.9712214376926422,69.01999708862304,97.69999788818359
101.0,0.1,0.5287324287176132,81.92599741455078,99.1299990258789,0.6175486676692963,79.60999750976562,98.4099982421875
102.0,0.1,0.5253048867893219,82.06199737915038,99.13599906982422,0.7529399552822112,74.45999716796875,98.51999841308594
103.0,0.1,0.5294022114992142,81.86799751708985,99.04599890136718,1.1024290599823,67.9999973022461,97.50999788818359
104.0,0.1,0.5283263953113556,81.81399754394532,99.13399900878906,0.8309880609989166,73.21999738769532,97.53999792480468
105.0,0.1,0.5198627829122543,82.15799756347656,99.06199893066406,0.8305545842170715,74.25999736938476,98.28999816894532
106.0,0.1,0.5329982617712021,81.50199737670899,99.05799893798829,0.5722580047130584,80.43999750976562,98.78999859619141
107.0,0.1,0.5300652424287796,81.76599746337891,99.04199892578124,0.759194868516922,75.99999729003906,98.87999881591797
108.0,0.1,0.5330145200920104,81.89999735839844,99.10799897705078,0.8915296546936036,72.22999707641601,95.94999750976562
109.0,0.1,0.5261537918949127,81.99799744018554,99.06599894775391,0.5781032530784607,80.04999715576172,98.92999884033203
110.0,0.1,0.5310228791618348,81.77999749633788,99.08799895996094,0.8780991143226623,71.92999725341797,98.61999857177734
111.0,0.1,0.5283578686761856,81.81799759155274,99.12399897460938,0.5398193865060806,81.00999748535156,99.17999907226563
112.0,0.1,0.528835477938652,81.89599731201172,99.04399889892578,0.6369901556968689,78.14999754638671,98.82999875488281
113.0,0.1,0.5327843233394622,81.59999759277343,99.0859989428711,0.8608959519863129,72.43999741210938,98.02999814453125
114.0,0.1,0.5303837566804885,81.71399752075196,99.07199891113281,0.653057745885849,78.12999752807617,99.05999888916016
115.0,0.1,0.531201434006691,81.74999752319336,99.07999893554687,0.7273073915958405,75.22999701538086,98.05999829101563
116.0,0.1,0.5265143459177017,81.9859973840332,99.08399899902344,0.918236431646347,71.81999742431641,97.56999794921875
117.0,0.1,0.5282492510223389,81.87199744506836,99.12199901123047,0.6980895997524261,76.04999777832032,98.73999868164063
118.0,0.1,0.532808288397789,81.82599749511719,99.03199891357421,0.5678342582464219,80.83999730224609,98.909998828125
119.0,0.1,0.5339994845247269,81.74599737548829,99.10199899658203,0.6659443931102753,77.31999717407227,98.7699987548828
120.0,0.1,0.5245835502147674,82.01399747924805,99.10599897460938,1.0014048327922822,68.96999718017578,97.73999801025391
121.0,0.1,0.5291284523963928,82.00199740722657,99.01599891113281,0.7299467798709869,74.94999752197266,98.68999866943359
122.0,0.1,0.523475965924263,81.93799743530273,99.10799903076172,0.7164829293251037,75.90999752197266,98.76999868164063
123.0,0.1,0.5265211995744705,81.7719974658203,99.07399895019532,0.5465594291448593,81.59999749145508,98.93999886474609
124.0,0.1,0.5292827602100373,81.75999734375,99.1499990234375,0.5722723526716232,80.24999721679687,99.07999895019532
125.0,0.1,0.5314225260972977,81.79199735839843,99.13199905029298,0.5933237902164459,79.45999757080078,98.74999881591796
126.0,0.1,0.5358753141832352,81.59799736694336,99.08599895996093,0.7482434277057648,74.88999738769532,98.61999864501954
127.0,0.1,0.5293330315446854,81.86799734741211,99.06999896972657,0.7657502923488617,74.78999730834961,98.15999813232422
128.0,0.1,0.526661468462944,81.88399739257812,99.05399896972656,0.7194207333564758,74.86999725952148,98.88999871826172
129.0,0.1,0.5319638667726517,81.79399742675781,99.12199901611328,0.993988623046875,67.53999721069336,97.90999821777343
130.0,0.1,0.5347040334653854,81.62199744628906,99.06199897949219,0.8035749454498291,74.94999741821289,97.56999783935547
131.0,0.1,0.534413243484497,81.58199743408203,99.12999904052734,0.611760611987114,79.01999756469726,98.949998828125
132.0,0.1,0.5268681757879258,81.86199748046874,99.15599904296874,0.6964560345172882,77.0599973449707,98.59999851074218
133.0,0.1,0.5321733682870865,81.72399746948243,99.03799891357421,0.7553887770175934,75.58999735107422,97.87999796142579
134.0,0.1,0.5349272376728058,81.58199741455078,99.09799895751954,0.712791157579422,76.42999757080078,98.02999803466797
135.0,0.1,0.5261896306562424,82.04599747436524,99.10199897705078,0.8371762168407441,72.32999739379883,98.56999851074218
136.0,0.1,0.5303663811445236,81.7399975341797,99.08799899414062,0.6323580107212067,78.47999730834961,98.61999864501954
137.0,0.1,0.5287296269750595,81.71999745239258,99.06999895507812,0.5663167133569718,80.12999752807617,99.09999897460938
138.0,0.1,0.5271275643873214,82.05599748535157,99.10999897949219,0.7562609308242798,75.31999728393555,98.21999827880859
139.0,0.1,0.5273680972623825,81.93599737548828,99.03199895751953,0.9305605917930603,69.33999739990234,97.66999797363282
140.0,0.1,0.5354299987125397,81.59999756225587,99.06999893798829,0.6400372058868408,78.3799975341797,98.74999876708985
141.0,0.1,0.5327672632646561,81.79999741577149,99.02399892333985,0.8624212563514709,72.95999708251954,98.64999858398437
142.0,0.1,0.5269736981630325,81.85199743041993,99.05799893310547,0.8230634223461151,73.3399973815918,98.09999801025391
143.0,0.1,0.5308193413591384,81.76999762573242,99.09199896484375,0.9064894529819488,69.48999740600586,97.50999798583985
144.0,0.1,0.5320601435089112,81.86199744628907,99.10599903320312,0.6821248152256012,77.34999757080078,98.67999857177735
145.0,0.1,0.535932446641922,81.51199737915039,99.05999893310548,0.6523044801712036,78.01999759521485,98.67999853515624
146.0,0.1,0.5297063440132141,81.77599739868164,99.1039989819336,0.6846910721778869,77.16999735107422,98.39999844970703
147.0,0.1,0.530124639787674,81.96199745483399,99.11399899902344,0.7853410662174225,73.35999744262695,98.14999818115234
148.0,0.1,0.535428045668602,81.7839974658203,99.02199894042968,0.5840276555299759,79.35999737548828,98.9199987915039
149.0,0.0010000000000000002,0.28738323877573013,90.23399736816407,99.71799966308593,0.2598724216043949,91.17999775390625,99.8099997680664
150.0,0.010000000000000002,0.22571999054431915,92.28399747314454,99.8439998095703,0.24495793353319167,91.73999752197265,99.82999979248046
151.0,0.010000000000000002,0.20233382121562957,93.06999744873048,99.84599981201171,0.24301363169550896,91.73999764404297,99.88999986572266
152.0,0.010000000000000002,0.17842024226605893,93.91599748291016,99.92199990478515,0.22669494720101357,92.36999735107422,99.8099997680664
153.0,0.010000000000000002,0.1656565202265978,94.31999750244141,99.91999990234375,0.22201610457599164,92.61999732666015,99.87999985351563
154.0,0.010000000000000002,0.1545279798436165,94.62199741699219,99.90999989013672,0.23484431430697442,92.23999772949219,99.81999978027343
155.0,0.010000000000000002,0.15073009400367737,94.89799740722657,99.94399993164062,0.22975635007619857,92.40999743652344,99.87999985351563
156.0,0.010000000000000002,0.1405212794458866,95.15799748779297,99.94999993896485,0.24419459272027016,91.65999765625,99.8699998413086
